rank,ticker,st_config,pct_return,total_pnl,total_trades,winning_trades,win_pct,capital_used,final_capital
43,MOREPENLAB,ST72,210.09,21009.37,16,8,50.0,10000,31009.37
44,NACLIND,ST73,209.89,20988.63,7,3,42.9,10000,30988.63
45,AVALON,ST73,207.18,20717.9,8,4,50.0,10000,30717.9
46,INDOTECH,ST72,206.55,20654.81,24,13,54.2,10000,30654.81
47,WABAG,ST73,206.07,20607.04,8,3,37.5,10000,30607.04
48,RAMRAT,ST73,203.21,20321.29,8,5,62.5,10000,30321.29
49,TBZ,ST73,203.06,20306.18,10,3,30.0,10000,30306.18
50,YATHARTH,ST73,199.73,19973.06,7,5,71.4,10000,29973.06
51,COCHINSHIP,ST73,195.58,19557.51,10,4,40.0,10000,29557.51
52,OPTIEMUS,ST73,190.38,19037.85,6,3,50.0,10000,29037.85
53,SUVEN,ST73,187.52,18751.79,9,4,44.4,10000,28751.79
54,MANORAMA,ST73,186.73,18672.57,8,4,50.0,10000,28672.57
55,APARINDS,ST72,183.95,18395.16,17,9,52.9,10000,28395.16
56,PGIL,ST73,180.57,18057.3,7,5,71.4,10000,28057.3
57,SHAILY,ST72,180.43,18042.95,16,9,56.2,10000,28042.95
58,NETWEB,ST73,178.14,17813.79,10,5,50.0,10000,27813.79
59,DEEPAKFERT,ST73,171.21,17120.68,7,4,57.1,10000,27120.68
60,KIRLOSENG,ST72,170.8,17080.15,17,9,52.9,10000,27080.15
61,TSFINV,ST73,169.65,16965.41,8,7,87.5,10000,26965.41
62,GALLANTT,ST73,168.48,16847.81,11,6,54.5,10000,26847.81
63,SHAKTIPUMP,ST72,167.01,16701.32,19,8,42.1,10000,26701.32
64,SETL,ST72,166.98,16697.81,7,3,42.9,10000,26697.81
65,SJS,ST73,166.82,16681.57,6,5,83.3,10000,26681.57
66,PARAS,ST73,165.91,16590.89,9,4,44.4,10000,26590.89
67,SUDARSCHEM,ST73,165.6,16560.45,6,4,66.7,10000,26560.45
68,SHREEJISPG,ST72,164.62,16462.26,4,4,100.0,10000,26462.26
69,GRSE,ST73,163.26,16325.66,9,3,33.3,10000,26325.66
70,REFEX,ST73,158.36,15835.79,9,4,44.4,10000,25835.79
71,SCHNEIDER,ST73,157.77,15776.7,9,4,44.4,10000,25776.7
72,KRISHANA,ST73,155.57,15556.6,9,5,55.6,10000,25556.6
73,ZOTA,ST73,155.28,15527.93,7,5,71.4,10000,25527.93
74,INNOVACAP,ST73,153.03,15303.11,4,2,50.0,10000,25303.11
75,PARADEEP,ST73,151.28,15128.22,6,4,66.7,10000,25128.22
76,BALUFORGE,ST72,150.75,15075.46,14,6,42.9,10000,25075.46
77,RUBICON,ST72,149.01,14901.21,1,1,100.0,10000,24901.21
78,BLISSGVS,ST72,147.86,14785.76,17,9,52.9,10000,24785.76
79,OFSS,ST72,147.81,14780.81,16,9,56.2,10000,24780.81
80,CHOICEIN,ST73,147.72,14772.15,9,6,66.7,10000,24772.15
81,MCX,ST73,147.6,14759.69,9,6,66.7,10000,24759.69
82,NATIONALUM,ST73,143.51,14351.23,10,7,70.0,10000,24351.23
83,VADILALIND,ST73,140.1,14010.06,9,3,33.3,10000,24010.06
84,MANINDS,ST72,139.17,13917.39,18,10,55.6,10000,23917.39
85,ASTERDM,ST72,138.07,13807.39,12,8,66.7,10000,23807.39
86,INOXGREEN,ST73,137.87,13786.7,9,5,55.6,10000,23786.7
87,HINDPETRO,ST72,136.93,13692.8,17,9,52.9,10000,23692.8
88,FORTIS,ST73,136.29,13628.96,6,4,66.7,10000,23628.96
89,MAXESTATES,ST73,134.68,13467.6,7,4,57.1,10000,23467.6
90,ABDL,ST73,134.25,13424.76,6,4,66.7,10000,23424.76
91,HINDCOPPER,ST73,133.41,13340.53,9,3,33.3,10000,23340.53
92,JSWHL,ST72,133.37,13337.15,14,6,42.9,10000,23337.15
93,GABRIEL,ST73,131.89,13188.65,7,4,57.1,10000,23188.65
94,DEEDEV,ST72,131.38,13138.23,10,5,50.0,10000,23138.23
95,CAPLIPOINT,ST73,130.1,13009.86,6,3,50.0,10000,23009.86
96,RADICO,ST73,129.83,12983.48,7,5,71.4,10000,22983.48
97,VOLTAMP,ST73,129.72,12971.69,10,4,40.0,10000,22971.69
98,CRAFTSMAN,ST72,129.25,12924.7,12,8,66.7,10000,22924.7
99,SOTL,ST73,128.45,12845.17,7,4,57.1,10000,22845.17
100,WOCKPHARMA,ST72,127.55,12755.14,22,9,40.9,10000,22755.14
101,VSSL,ST73,127.19,12718.88,5,3,60.0,10000,22718.88
102,IOLCP,ST73,124.98,12497.72,9,2,22.2,10000,22497.72
103,HINDZINC,ST72,124.86,12485.51,19,8,42.1,10000,22485.51
104,TECHNOE,ST72,124.63,12462.52,15,7,46.7,10000,22462.52
105,KSL,ST72,124.05,12404.51,16,8,50.0,10000,22404.51
106,CARTRADE,ST72,122.41,12240.95,18,7,38.9,10000,22240.95
107,PREMEXPLN,ST73,121.7,12169.82,10,6,60.0,10000,22169.82
108,HFCL,ST73,120.94,12094.44,9,3,33.3,10000,22094.44
109,TATAINVEST,ST72,120.74,12074.04,18,7,38.9,10000,22074.04
110,KMEW,ST73,120.55,12055.15,3,3,100.0,10000,22055.15
111,SYRMA,ST72,120.05,12005.15,19,9,47.4,10000,22005.15
112,FORCEMOT,ST73,119.45,11945.24,9,3,33.3,10000,21945.24
113,THYROCARE,ST73,116.05,11605.06,8,6,75.0,10000,21605.06
114,SMSPHARMA,ST73,115.65,11564.97,8,7,87.5,10000,21564.97
115,RPOWER,ST73,115.63,11563.08,9,6,66.7,10000,21563.08
116,JUBLPHARMA,ST73,115.56,11555.7,7,5,71.4,10000,21555.7
117,SANSERA,ST73,114.61,11461.11,10,7,70.0,10000,21461.11
118,FILATEX,ST73,113.41,11340.64,9,5,55.6,10000,21340.64
119,ZENTEC,ST72,113.27,11326.62,17,9,52.9,10000,21326.62
120,GLAXO,ST73,113.05,11305.04,7,5,71.4,10000,21305.04
121,ASTRAMICRO,ST72,112.68,11268.05,17,9,52.9,10000,21268.05
122,ANTELOPUS,ST73,112.37,11236.7,8,5,62.5,10000,21236.7
123,HUDCO,ST73,110.43,11042.94,8,4,50.0,10000,21042.94
124,PPLPHARMA,ST72,108.74,10874.27,13,5,38.5,10000,20874.27
125,MARKSANS,ST72,108.06,10806.01,16,8,50.0,10000,20806.01
126,TDPOWERSYS,ST72,108.01,10801.18,17,8,47.1,10000,20801.18
127,KSHINTL,ST72,108.0,10800.4,3,3,100.0,10000,20800.4
128,STEELCAS,ST73,106.79,10679.37,4,3,75.0,10000,20679.37
129,POLICYBZR,ST72,106.54,10654.05,13,8,61.5,10000,20654.05
130,SPECTRUM,ST72,105.32,10532.05,19,9,47.4,10000,20532.05
131,INOXINDIA,ST73,105.16,10516.09,6,3,50.0,10000,20516.09
132,LAURUSLABS,ST72,105.04,10503.6,19,9,47.4,10000,20503.6
133,THANGAMAYL,ST72,104.99,10498.54,17,7,41.2,10000,20498.54
134,PRECWIRE,ST73,104.78,10477.6,9,6,66.7,10000,20477.6
135,DIVISLAB,ST73,104.73,10472.78,7,5,71.4,10000,20472.78
136,AEROFLEX,ST73,102.95,10295.01,9,3,33.3,10000,20295.01
137,SHARDACROP,ST72,102.29,10228.87,15,8,53.3,10000,20228.87
138,AGIIL,ST73,102.28,10228.42,5,3,60.0,10000,20228.42
139,ARVIND,ST73,101.27,10126.65,6,4,66.7,10000,20126.65
140,ADANIPOWER,ST73,100.83,10082.57,7,4,57.1,10000,20082.57
141,SWSOLAR,ST72,100.52,10051.62,13,6,46.2,10000,20051.62
142,ATHERENERG,ST73,100.46,10045.6,2,1,50.0,10000,20045.6
143,MOTHERSON,ST73,100.39,10039.32,10,7,70.0,10000,20039.32
144,IIFL,ST73,100.38,10037.93,6,4,66.7,10000,20037.93
145,KIMS,ST73,98.67,9866.64,5,4,80.0,10000,19866.64
146,CYIENTDLM,ST73,98.33,9832.7,8,3,37.5,10000,19832.7
147,ETERNAL,ST72,97.8,9779.54,17,9,52.9,10000,19779.54
148,GLENMARK,ST73,97.73,9772.55,10,4,40.0,10000,19772.55
149,HERITGFOOD,ST72,96.67,9666.54,15,8,53.3,10000,19666.54
150,RRKABEL,ST73,95.5,9549.51,7,5,71.4,10000,19549.51
151,NAVA,ST72,95.33,9532.54,14,6,42.9,10000,19532.54
152,HINDALCO,ST72,94.97,9496.62,16,11,68.8,10000,19496.62
153,NRBBEARING,ST73,94.85,9485.22,7,2,28.6,10000,19485.22
154,SGMART,ST72,94.17,9416.9,3,2,66.7,10000,19416.9
155,EBGNG,ST73,94.04,9404.1,3,2,66.7,10000,19404.1
156,GLAND,ST72,93.97,9397.37,10,4,40.0,10000,19397.37
157,PFOCUS,ST73,93.12,9311.71,9,6,66.7,10000,19311.71
158,IFBIND,ST72,92.78,9278.05,15,9,60.0,10000,19278.05
159,ELECTCAST,ST72,92.2,9219.67,15,7,46.7,10000,19219.67
160,COFORGE,ST73,90.33,9033.38,10,7,70.0,10000,19033.38
161,CUMMINSIND,ST72,89.73,8972.85,14,6,42.9,10000,18972.85
162,WHEELS,ST73,89.37,8936.57,10,5,50.0,10000,18936.57
163,JSLL,ST72,89.17,8916.57,17,8,47.1,10000,18916.57
164,TARC,ST72,88.68,8867.98,14,7,50.0,10000,18867.98
165,UNICHEMLAB,ST73,87.9,8789.6,5,2,40.0,10000,18789.6
166,ATLANTAELE,ST73,86.38,8638.3,2,1,50.0,10000,18638.3
167,SOLARINDS,ST73,86.18,8617.54,7,4,57.1,10000,18617.54
168,MSTCLTD,ST72,85.75,8575.38,18,8,44.4,10000,18575.38
169,AMBER,ST72,85.19,8518.6,18,10,55.6,10000,18518.6
170,ACMESOLAR,ST73,84.94,8494.35,4,2,50.0,10000,18494.35
171,HAL,ST72,84.36,8435.96,19,8,42.1,10000,18435.96
172,RATEGAIN,ST73,84.35,8435.25,8,4,50.0,10000,18435.25
173,SPLPETRO,ST72,84.18,8418.34,16,8,50.0,10000,18418.34
174,PRIVISCL,ST72,84.09,8409.48,14,9,64.3,10000,18409.48
175,TIPSMUSIC,ST73,83.95,8395.04,6,4,66.7,10000,18395.04
176,NYKAA,ST73,83.06,8305.76,7,4,57.1,10000,18305.76
177,BDL,ST72,82.99,8298.92,20,8,40.0,10000,18298.92
178,ASHAPURMIN,ST72,82.96,8295.55,17,9,52.9,10000,18295.55
179,ABSLAMC,ST73,82.93,8293.45,8,4,50.0,10000,18293.45
180,MBAPL,ST72,82.66,8266.41,13,6,46.2,10000,18266.41
181,PRESTIGE,ST72,82.65,8264.88,16,8,50.0,10000,18264.88
182,IMFA,ST73,82.29,8228.79,8,4,50.0,10000,18228.79
183,RPTECH,ST72,82.01,8201.1,12,4,33.3,10000,18201.1
184,PTCIL,ST72,81.98,8198.45,13,7,53.8,10000,18198.45
185,PGEL,ST73,81.53,8153.05,10,3,30.0,10000,18153.05
186,DPABHUSHAN,ST73,81.08,8108.5,9,3,33.3,10000,18108.5
187,GANESHHOU,ST73,80.97,8097.49,7,4,57.1,10000,18097.49
188,PNBHOUSING,ST73,80.23,8023.46,6,5,83.3,10000,18023.46
189,HAPPYFORGE,ST72,79.72,7972.11,12,6,50.0,10000,17972.11
190,LTFOODS,ST72,79.3,7929.88,16,8,50.0,10000,17929.88
191,GRAPHITE,ST73,79.17,7917.44,8,5,62.5,10000,17917.44
192,NAZARA,ST73,79.08,7908.42,5,3,60.0,10000,17908.42
193,ASKAUTOLTD,ST73,78.38,7838.18,7,3,42.9,10000,17838.18
194,AXISCADES,ST72,77.81,7781.4,19,9,47.4,10000,17781.4
195,CPPLUS,ST73,77.35,7734.91,3,2,66.7,10000,17734.91
196,GMRP&UI,ST73,77.18,7718.13,11,2,18.2,10000,17718.13
197,BHEL,ST73,77.16,7716.23,11,5,45.5,10000,17716.23
198,KALYANKJIL,ST72,76.08,7607.9,17,7,41.2,10000,17607.9
199,GRANULES,ST73,76.0,7599.9,9,5,55.6,10000,17599.9
200,ZYDUSWELL,ST72,75.78,7578.29,12,6,50.0,10000,17578.29
